ID;TRADEDATE;OPEN;CLOSE
MCFTR;2008-11-17;587,72;587,72
MCFTR;2008-11-18;606,91;606,91
MCFTR;2008-11-19;586,19;586,19
MCFTR;2008-11-20;560,54;560,54
MCFTR;2008-11-21;542,93;542,93
MCFTR;2008-11-24;635,29;635,29
MCFTR;2008-11-25;625,08;625,08
MCFTR;2008-11-26;617,6;617,6
MCFTR;2008-11-27;647,71;647,71
MCFTR;2008-11-28;642,07;642,07
MCFTR;2008-12-01;595,78;595,78
MCFTR;2008-12-02;609,63;609,63
MCFTR;2008-12-03;596,06;596,06
MCFTR;2008-12-04;597,05;597,05
MCFTR;2008-12-05;591,16;591,16
MCFTR;2008-12-08;649,96;649,96
MCFTR;2008-12-09;638,95;638,95
MCFTR;2008-12-10;650,34;650,34
MCFTR;2008-12-11;661,11;661,11
MCFTR;2008-12-12;652,33;652,33
MCFTR;2008-12-15;674,98;674,98
MCFTR;2008-12-16;677,65;677,65
MCFTR;2008-12-17;675,3;675,3
MCFTR;2008-12-18;639,22;639,22
MCFTR;2008-12-19;644,21;644,21
MCFTR;2008-12-22;666,92;666,92
MCFTR;2008-12-23;696,08;696,08
MCFTR;2008-12-24;679,11;679,11
MCFTR;2008-12-25;660,76;660,76
MCFTR;2008-12-26;640,52;640,52
MCFTR;2008-12-29;646,03;646,03
MCFTR;2008-12-30;650,29;650,29
MCFTR;2008-12-31;652,08;652,08
MCFTR;2009-01-11;680,36;680,36
MCFTR;2009-01-12;699,51;699,51
MCFTR;2009-01-13;702,55;702,55
MCFTR;2009-01-14;654,51;654,51
MCFTR;2009-01-15;649,5;649,5
MCFTR;2009-01-16;652,65;652,65
MCFTR;2009-01-19;629,43;629,43
MCFTR;2009-01-20;611,04;611,04
MCFTR;2009-01-21;625,59;625,59
MCFTR;2009-01-22;597,9;597,9
MCFTR;2009-01-23;593,67;593,67
MCFTR;2009-01-26;657,94;657,94
MCFTR;2009-01-27;646,51;646,51
MCFTR;2009-01-28;667,57;667,57
MCFTR;2009-01-29;664,04;664,04
MCFTR;2009-01-30;670,1;670,1
MCFTR;2009-02-02;671,72;671,72
MCFTR;2009-02-03;671,3;671,3
MCFTR;2009-02-04;681,89;681,89
MCFTR;2009-02-05;668,27;668,27
MCFTR;2009-02-06;703,55;703,55
MCFTR;2009-02-09;749,22;749,22
MCFTR;2009-02-10;780,67;780,67
MCFTR;2009-02-11;779,27;779,27
MCFTR;2009-02-12;740,28;740,28
MCFTR;2009-02-13;785,17;785,17
MCFTR;2009-02-16;763,49;763,49
MCFTR;2009-02-17;691,85;691,85
MCFTR;2009-02-18;673,37;673,37
MCFTR;2009-02-19;693,29;693,29
MCFTR;2009-02-20;677,35;677,35
MCFTR;2009-02-24;674,94;674,94
MCFTR;2009-02-25;678,66;678,66
MCFTR;2009-02-26;721,27;721,27
MCFTR;2009-02-27;714,57;714,57
MCFTR;2009-03-02;693,9;693,9
MCFTR;2009-03-03;701,79;701,79
MCFTR;2009-03-04;735,6;735,6
MCFTR;2009-03-05;720,85;720,85
MCFTR;2009-03-06;739,05;739,05
MCFTR;2009-03-10;804,84;804,84
MCFTR;2009-03-11;792,78;792,78
MCFTR;2009-03-12;781,28;781,28
MCFTR;2009-03-13;803,87;803,87
MCFTR;2009-03-16;818,31;818,31
MCFTR;2009-03-17;828,71;828,71
MCFTR;2009-03-18;797,18;797,18
MCFTR;2009-03-19;842,12;842,12
MCFTR;2009-03-20;849,75;849,75
MCFTR;2009-03-23;911,72;911,72
MCFTR;2009-03-24;875,21;875,21
MCFTR;2009-03-25;913,36;913,36
MCFTR;2009-03-26;911,41;911,41
MCFTR;2009-03-27;874,66;874,66
MCFTR;2009-03-30;818,97;818,97
MCFTR;2009-03-31;829,23;829,23
MCFTR;2009-04-01;844,56;844,56
MCFTR;2009-04-02;898,95;898,95
MCFTR;2009-04-03;898,98;898,98
MCFTR;2009-04-06;896,99;896,99
MCFTR;2009-04-07;904,77;904,77
MCFTR;2009-04-08;936,31;936,31
MCFTR;2009-04-09;989,89;989,89
MCFTR;2009-04-10;994,93;994,93
MCFTR;2009-04-13;970,77;970,77
MCFTR;2009-04-14;985,52;985,52
MCFTR;2009-04-15;972;972
MCFTR;2009-04-16;983,9;983,9
MCFTR;2009-04-17;1000,86;1000,86
MCFTR;2009-04-20;946,78;946,78
MCFTR;2009-04-21;941,11;941,11
MCFTR;2009-04-22;970,87;970,87
MCFTR;2009-04-23;995,75;995,75
MCFTR;2009-04-24;990,22;990,22
MCFTR;2009-04-27;968,19;968,19
MCFTR;2009-04-28;952,13;952,13
MCFTR;2009-04-29;989,17;989,17
MCFTR;2009-04-30;987,39;987,39
MCFTR;2009-05-04;1027,54;1027,54
MCFTR;2009-05-05;1026,76;1026,76
MCFTR;2009-05-06;1057,95;1057,95
MCFTR;2009-05-07;1085,36;1085,36
MCFTR;2009-05-08;1103,86;1103,86
MCFTR;2009-05-12;1136,72;1136,72
MCFTR;2009-05-13;1081,3;1081,3
MCFTR;2009-05-14;1073,51;1073,51
MCFTR;2009-05-15;1075,19;1075,19
MCFTR;2009-05-18;1086,67;1086,67
MCFTR;2009-05-19;1117,73;1117,73
MCFTR;2009-05-20;1174,47;1174,47
MCFTR;2009-05-21;1109,72;1109,72
MCFTR;2009-05-22;1130,81;1130,81
MCFTR;2009-05-25;1127,5;1127,5
MCFTR;2009-05-26;1116,72;1116,72
MCFTR;2009-05-27;1136,78;1136,78
MCFTR;2009-05-28;1153,33;1153,33
MCFTR;2009-05-29;1205,21;1205,21
MCFTR;2009-06-01;1294,06;1294,06
MCFTR;2009-06-02;1285,89;1285,89
MCFTR;2009-06-03;1190,01;1190,01
MCFTR;2009-06-04;1202,08;1202,08
MCFTR;2009-06-05;1227,62;1227,62
MCFTR;2009-06-08;1201,93;1201,93
MCFTR;2009-06-09;1194,96;1194,96
MCFTR;2009-06-10;1216,27;1216,27
MCFTR;2009-06-11;1221,45;1221,45
MCFTR;2009-06-15;1157,25;1157,25
MCFTR;2009-06-16;1180,13;1180,13
MCFTR;2009-06-17;1115,74;1115,74
MCFTR;2009-06-18;1095,9;1095,9
MCFTR;2009-06-19;1091,97;1091,97
MCFTR;2009-06-22;1006,84;1006,84
MCFTR;2009-06-23;984,64;984,64
MCFTR;2009-06-24;1057,16;1057,16
MCFTR;2009-06-25;1031,71;1031,71
MCFTR;2009-06-26;1030,65;1030,65
MCFTR;2009-06-29;1061,93;1061,93
MCFTR;2009-06-30;1042,88;1042,88
MCFTR;2009-07-01;1086,81;1086,81
MCFTR;2009-07-02;1048,82;1048,82
MCFTR;2009-07-03;1045,58;1045,58
MCFTR;2009-07-06;993,13;993,13
MCFTR;2009-07-07;995,07;995,07
MCFTR;2009-07-08;970,99;970,99
MCFTR;2009-07-09;961,99;961,99
MCFTR;2009-07-10;935,3;935,3
MCFTR;2009-07-13;945,84;945,84
MCFTR;2009-07-14;956,85;956,85
MCFTR;2009-07-15;1010,31;1010,31
MCFTR;2009-07-16;1007,65;1007,65
MCFTR;2009-07-17;1037,11;1037,11
MCFTR;2009-07-20;1058,18;1058,18
MCFTR;2009-07-21;1076,51;1076,51
MCFTR;2009-07-22;1052,71;1052,71
MCFTR;2009-07-23;1107,09;1107,09
MCFTR;2009-07-24;1102,34;1102,34
MCFTR;2009-07-27;1112,96;1112,96
MCFTR;2009-07-28;1078,01;1078,01
MCFTR;2009-07-29;1061,37;1061,37
MCFTR;2009-07-30;1125,54;1125,54
MCFTR;2009-07-31;1132,9;1132,9
MCFTR;2009-08-03;1182;1182
MCFTR;2009-08-04;1185,38;1185,38
MCFTR;2009-08-05;1166,09;1166,09
MCFTR;2009-08-06;1174,52;1174,52
MCFTR;2009-08-07;1199,7;1199,7
MCFTR;2009-08-10;1184,41;1184,41
MCFTR;2009-08-11;1150,12;1150,12
MCFTR;2009-08-12;1168,51;1168,51
MCFTR;2009-08-13;1183,74;1183,74
MCFTR;2009-08-14;1153,81;1153,81
MCFTR;2009-08-17;1113,64;1113,64
MCFTR;2009-08-18;1113,7;1113,7
MCFTR;2009-08-19;1112,22;1112,22
MCFTR;2009-08-20;1143,19;1143,19
MCFTR;2009-08-21;1189,63;1189,63
MCFTR;2009-08-24;1205,22;1205,22
MCFTR;2009-08-25;1200,17;1200,17
MCFTR;2009-08-26;1182,88;1182,88
MCFTR;2009-08-27;1161,67;1161,67
MCFTR;2009-08-28;1195,31;1195,31
MCFTR;2009-08-31;1174,72;1174,72
MCFTR;2009-09-01;1188,71;1188,71
MCFTR;2009-09-02;1158,28;1158,28
MCFTR;2009-09-03;1176,6;1176,6
MCFTR;2009-09-04;1167,84;1167,84
MCFTR;2009-09-07;1196,18;1196,18
MCFTR;2009-09-08;1236,94;1236,94
MCFTR;2009-09-09;1247,85;1247,85
MCFTR;2009-09-10;1241,58;1241,58
MCFTR;2009-09-11;1264,2;1264,2
MCFTR;2009-09-14;1263,98;1263,98
MCFTR;2009-09-15;1295,2;1295,2
MCFTR;2009-09-16;1309,94;1309,94
MCFTR;2009-09-17;1296,44;1296,44
MCFTR;2009-09-18;1299,92;1299,92
MCFTR;2009-09-21;1253,4;1253,4
MCFTR;2009-09-22;1294,07;1294,07
MCFTR;2009-09-23;1289,67;1289,67
MCFTR;2009-09-24;1266,47;1266,47
MCFTR;2009-09-25;1277,87;1277,87
MCFTR;2009-09-28;1299,74;1299,74
MCFTR;2009-09-29;1304,65;1304,65
MCFTR;2009-09-30;1287,92;1287,92
MCFTR;2009-10-01;1303,24;1303,24
MCFTR;2009-10-02;1264,93;1264,93
MCFTR;2009-10-05;1267,45;1267,45
MCFTR;2009-10-06;1312,93;1312,93
MCFTR;2009-10-07;1319,09;1319,09
MCFTR;2009-10-08;1375,41;1375,41
MCFTR;2009-10-09;1407,27;1407,27
MCFTR;2009-10-12;1460,3;1460,3
MCFTR;2009-10-13;1420,78;1420,78
MCFTR;2009-10-14;1466,13;1466,13
MCFTR;2009-10-15;1443,31;1443,31
MCFTR;2009-10-16;1416,87;1416,87
MCFTR;2009-10-19;1468,69;1468,69
MCFTR;2009-10-20;1464,94;1464,94
MCFTR;2009-10-21;1477,26;1477,26
MCFTR;2009-10-22;1462,05;1462,05
MCFTR;2009-10-23;1468,53;1468,53
MCFTR;2009-10-26;1461,24;1461,24
MCFTR;2009-10-27;1434,36;1434,36
MCFTR;2009-10-28;1348,33;1348,33
MCFTR;2009-10-29;1389,89;1389,89
MCFTR;2009-10-30;1330,93;1330,93
MCFTR;2009-11-02;1362,45;1362,45
MCFTR;2009-11-03;1310,94;1310,94
MCFTR;2009-11-05;1354,06;1354,06
MCFTR;2009-11-06;1336,22;1336,22
MCFTR;2009-11-09;1403,68;1403,68
MCFTR;2009-11-10;1423,24;1423,24
MCFTR;2009-11-11;1416,13;1416,13
MCFTR;2009-11-12;1415,69;1415,69
MCFTR;2009-11-13;1409,76;1409,76
MCFTR;2009-11-16;1468,84;1468,84
MCFTR;2009-11-17;1456,39;1456,39
MCFTR;2009-11-18;1475,99;1475,99
MCFTR;2009-11-19;1436,93;1436,93
MCFTR;2009-11-20;1435,46;1435,46
MCFTR;2009-11-23;1457,94;1457,94
MCFTR;2009-11-24;1432,2;1432,2
MCFTR;2009-11-25;1411,7;1411,7
MCFTR;2009-11-26;1365,27;1365,27
MCFTR;2009-11-27;1383,69;1383,69
MCFTR;2009-11-30;1382,52;1382,52
MCFTR;2009-12-01;1419,53;1419,53
MCFTR;2009-12-02;1426,43;1426,43
MCFTR;2009-12-03;1410,63;1410,63
MCFTR;2009-12-04;1444,53;1444,53
MCFTR;2009-12-07;1422,48;1422,48
MCFTR;2009-12-08;1410,52;1410,52
MCFTR;2009-12-09;1401,26;1401,26
MCFTR;2009-12-10;1403,67;1403,67
MCFTR;2009-12-11;1400,14;1400,14
MCFTR;2009-12-14;1417,36;1417,36
MCFTR;2009-12-15;1433,82;1433,82
MCFTR;2009-12-16;1494,41;1494,41
MCFTR;2009-12-17;1464,16;1464,16
MCFTR;2009-12-18;1472,71;1472,71
MCFTR;2009-12-21;1482,94;1482,94
MCFTR;2009-12-22;1470,29;1470,29
MCFTR;2009-12-23;1470,94;1470,94
MCFTR;2009-12-24;1454,16;1454,16
MCFTR;2009-12-25;1460,53;1460,53
MCFTR;2009-12-28;1465,34;1465,34
MCFTR;2009-12-29;1472,8;1472,8
MCFTR;2009-12-30;1465,8;1465,8
MCFTR;2009-12-31;1474,41;1474,41
MCFTR;2010-01-11;1568,06;1568,06
MCFTR;2010-01-12;1549,49;1549,49
MCFTR;2010-01-13;1557,46;1557,46
MCFTR;2010-01-14;1579,86;1579,86
MCFTR;2010-01-15;1576,62;1576,62
MCFTR;2010-01-18;1605,78;1605,78
MCFTR;2010-01-19;1610,66;1610,66
MCFTR;2010-01-20;1585,91;1585,91
MCFTR;2010-01-21;1558,42;1558,42
MCFTR;2010-01-22;1530,73;1530,73
MCFTR;2010-01-25;1536,67;1536,67
MCFTR;2010-01-26;1502,95;1502,95
MCFTR;2010-01-27;1509,96;1509,96
MCFTR;2010-01-28;1529,22;1529,22
MCFTR;2010-01-29;1543,46;1543,46
MCFTR;2010-02-01;1540,83;1540,83
MCFTR;2010-02-02;1562,18;1562,18
MCFTR;2010-02-03;1556,14;1556,14
MCFTR;2010-02-04;1517,86;1517,86
MCFTR;2010-02-05;1474,11;1474,11
MCFTR;2010-02-08;1437,69;1437,69
MCFTR;2010-02-09;1455,1;1455,1
MCFTR;2010-02-10;1443,23;1443,23
MCFTR;2010-02-11;1445,52;1445,52
MCFTR;2010-02-12;1418,89;1418,89
MCFTR;2010-02-15;1434,51;1434,51
MCFTR;2010-02-16;1480,47;1480,47
MCFTR;2010-02-17;1472,42;1472,42
MCFTR;2010-02-18;1455,77;1455,77
MCFTR;2010-02-19;1472,05;1472,05
MCFTR;2010-02-24;1451,16;1451,16
MCFTR;2010-02-25;1420,63;1420,63
MCFTR;2010-02-26;1439,4;1439,4
MCFTR;2010-02-27;1449,1;1449,1
MCFTR;2010-03-01;1474,8;1474,8
MCFTR;2010-03-02;1487,65;1487,65
MCFTR;2010-03-03;1499,86;1499,86
MCFTR;2010-03-04;1505,43;1505,43
MCFTR;2010-03-05;1537,97;1537,97
MCFTR;2010-03-09;1535,99;1535,99
MCFTR;2010-03-10;1524,9;1524,9
MCFTR;2010-03-11;1517,9;1517,9
MCFTR;2010-03-12;1539,47;1539,47
MCFTR;2010-03-15;1522,55;1522,55
MCFTR;2010-03-16;1544,92;1544,92
MCFTR;2010-03-17;1560,74;1560,74
MCFTR;2010-03-18;1558,72;1558,72
MCFTR;2010-03-19;1545,28;1545,28
MCFTR;2010-03-22;1541,43;1541,43
MCFTR;2010-03-23;1533,88;1533,88
MCFTR;2010-03-24;1527,53;1527,53
MCFTR;2010-03-25;1529,59;1529,59
MCFTR;2010-03-26;1539,24;1539,24
MCFTR;2010-03-29;1566,06;1566,06
MCFTR;2010-03-30;1569,99;1569,99
MCFTR;2010-03-31;1576,88;1576,88
MCFTR;2010-04-01;1608,97;1608,97
MCFTR;2010-04-02;1609,52;1609,52
MCFTR;2010-04-05;1617,55;1617,55
MCFTR;2010-04-06;1629,61;1629,61
MCFTR;2010-04-07;1607,64;1607,64
MCFTR;2010-04-08;1605,63;1605,63
MCFTR;2010-04-09;1627,69;1627,69
MCFTR;2010-04-12;1633,98;1633,98
MCFTR;2010-04-13;1630,37;1630,37
MCFTR;2010-04-14;1660,02;1660,02
MCFTR;2010-04-15;1664,72;1664,72
MCFTR;2010-04-16;1625,74;1625,74
MCFTR;2010-04-19;1586,69;1586,69
MCFTR;2010-04-20;1602,73;1602,73
MCFTR;2010-04-21;1593,97;1593,97
MCFTR;2010-04-22;1569,5;1569,5
MCFTR;2010-04-23;1595,88;1595,88
MCFTR;2010-04-26;1613,97;1613,97
MCFTR;2010-04-27;1592,12;1592,12
MCFTR;2010-04-28;1555,27;1555,27
MCFTR;2010-04-29;1582,31;1582,31
MCFTR;2010-04-30;1561,54;1561,54
MCFTR;2010-05-04;1514,81;1514,81
MCFTR;2010-05-05;1498,89;1498,89
MCFTR;2010-05-06;1484,43;1484,43
MCFTR;2010-05-07;1401,22;1401,22
MCFTR;2010-05-11;1450,74;1450,74
MCFTR;2010-05-12;1513,51;1513,51
MCFTR;2010-05-13;1499,19;1499,19
MCFTR;2010-05-14;1470,16;1470,16
MCFTR;2010-05-17;1475,87;1475,87
MCFTR;2010-05-18;1481,37;1481,37
MCFTR;2010-05-19;1436,33;1436,33
MCFTR;2010-05-20;1374,45;1374,45
MCFTR;2010-05-21;1375,45;1375,45
MCFTR;2010-05-24;1380,3;1380,3
MCFTR;2010-05-25;1302,03;1302,03
MCFTR;2010-05-26;1375,74;1375,74
MCFTR;2010-05-27;1420,12;1420,12
MCFTR;2010-05-28;1423,49;1423,49
MCFTR;2010-05-31;1449,08;1449,08
MCFTR;2010-06-01;1441,7;1441,7
MCFTR;2010-06-02;1458,83;1458,83
MCFTR;2010-06-03;1468,88;1468,88
MCFTR;2010-06-04;1450,4;1450,4
MCFTR;2010-06-07;1437,9;1437,9
MCFTR;2010-06-08;1415,51;1415,51
MCFTR;2010-06-09;1430,43;1430,43
MCFTR;2010-06-10;1457,58;1457,58
MCFTR;2010-06-11;1453,23;1453,23
MCFTR;2010-06-15;1491,54;1491,54
MCFTR;2010-06-16;1489,66;1489,66
MCFTR;2010-06-17;1475,08;1475,08
MCFTR;2010-06-18;1487,62;1487,62
MCFTR;2010-06-21;1529,5;1529,5
MCFTR;2010-06-22;1509,81;1509,81
MCFTR;2010-06-23;1498,78;1498,78
MCFTR;2010-06-24;1482,66;1482,66
MCFTR;2010-06-25;1465,72;1465,72
MCFTR;2010-06-28;1483,49;1483,49
MCFTR;2010-06-29;1439,85;1439,85
MCFTR;2010-06-30;1424,64;1424,64
MCFTR;2010-07-01;1365,16;1365,16
MCFTR;2010-07-02;1401,5;1401,5
MCFTR;2010-07-05;1406,01;1406,01
MCFTR;2010-07-06;1444,89;1444,89
MCFTR;2010-07-07;1445,04;1445,04
MCFTR;2010-07-08;1437,28;1437,28
MCFTR;2010-07-09;1441,12;1441,12
MCFTR;2010-07-12;1463,32;1463,32
MCFTR;2010-07-13;1488,72;1488,72
MCFTR;2010-07-14;1478,59;1478,59
MCFTR;2010-07-15;1458,57;1458,57
MCFTR;2010-07-16;1444,8;1444,8
MCFTR;2010-07-19;1454,59;1454,59
MCFTR;2010-07-20;1446,06;1446,06
MCFTR;2010-07-21;1474,75;1474,75
MCFTR;2010-07-22;1503,63;1503,63
MCFTR;2010-07-23;1503,08;1503,08
MCFTR;2010-07-26;1520,56;1520,56
MCFTR;2010-07-27;1525,61;1525,61
MCFTR;2010-07-28;1518,35;1518,35
MCFTR;2010-07-29;1543,89;1543,89
MCFTR;2010-07-30;1520,78;1520,78
MCFTR;2010-08-02;1555,87;1555,87
MCFTR;2010-08-03;1537,25;1537,25
MCFTR;2010-08-04;1543,81;1543,81
MCFTR;2010-08-05;1540,11;1540,11
MCFTR;2010-08-06;1527,51;1527,51
MCFTR;2010-08-09;1545,06;1545,06
MCFTR;2010-08-10;1521,61;1521,61
MCFTR;2010-08-11;1498,99;1498,99
MCFTR;2010-08-12;1497,53;1497,53
MCFTR;2010-08-13;1493,09;1493,09
MCFTR;2010-08-16;1495,01;1495,01
MCFTR;2010-08-17;1514,87;1514,87
MCFTR;2010-08-18;1510,15;1510,15
MCFTR;2010-08-19;1497,42;1497,42
MCFTR;2010-08-20;1487,85;1487,85
MCFTR;2010-08-23;1488,33;1488,33
MCFTR;2010-08-24;1458,99;1458,99
MCFTR;2010-08-25;1456,02;1456,02
MCFTR;2010-08-26;1479,77;1479,77
MCFTR;2010-08-27;1490,76;1490,76
MCFTR;2010-08-30;1495,42;1495,42
MCFTR;2010-08-31;1493,38;1493,38
MCFTR;2010-09-01;1521,38;1521,38
MCFTR;2010-09-02;1529,28;1529,28
MCFTR;2010-09-03;1538,39;1538,39
MCFTR;2010-09-06;1536,73;1536,73
MCFTR;2010-09-07;1525,88;1525,88
MCFTR;2010-09-08;1551,39;1551,39
MCFTR;2010-09-09;1568,18;1568,18
MCFTR;2010-09-10;1564,26;1564,26
MCFTR;2010-09-13;1572,72;1572,72
MCFTR;2010-09-14;1563,6;1563,6
MCFTR;2010-09-15;1567,05;1567,05
MCFTR;2010-09-16;1561,28;1561,28
MCFTR;2010-09-17;1546,62;1546,62
MCFTR;2010-09-20;1556,64;1556,64
MCFTR;2010-09-21;1564,34;1564,34
MCFTR;2010-09-22;1561,41;1561,41
MCFTR;2010-09-23;1560,22;1560,22
MCFTR;2010-09-24;1566,7;1566,7
MCFTR;2010-09-27;1547,73;1547,73
MCFTR;2010-09-28;1538,39;1538,39
MCFTR;2010-09-29;1548,28;1548,28
MCFTR;2010-09-30;1571,33;1571,33
MCFTR;2010-10-01;1588,05;1588,05
MCFTR;2010-10-04;1598,37;1598,37
MCFTR;2010-10-05;1608,12;1608,12
MCFTR;2010-10-06;1609,31;1609,31
MCFTR;2010-10-07;1601,88;1601,88
MCFTR;2010-10-08;1597,91;1597,91
MCFTR;2010-10-11;1616,94;1616,94
MCFTR;2010-10-12;1612,22;1612,22
MCFTR;2010-10-13;1629,05;1629,05
MCFTR;2010-10-14;1624,52;1624,52
MCFTR;2010-10-15;1627,16;1627,16
MCFTR;2010-10-18;1637,17;1637,17
MCFTR;2010-10-19;1626,08;1626,08
MCFTR;2010-10-20;1629,35;1629,35
MCFTR;2010-10-21;1667,12;1667,12
MCFTR;2010-10-22;1657,51;1657,51
MCFTR;2010-10-25;1667,27;1667,27
MCFTR;2010-10-26;1663,55;1663,55
MCFTR;2010-10-27;1644,15;1644,15
MCFTR;2010-10-28;1643,66;1643,66
MCFTR;2010-10-29;1661,97;1661,97
MCFTR;2010-11-01;1673,28;1673,28
MCFTR;2010-11-02;1677,17;1677,17
MCFTR;2010-11-03;1680,27;1680,27
MCFTR;2010-11-08;1710,98;1710,98
MCFTR;2010-11-09;1739,85;1739,85
MCFTR;2010-11-10;1717,93;1717,93
MCFTR;2010-11-11;1698,07;1698,07
MCFTR;2010-11-12;1689,93;1689,93
MCFTR;2010-11-13;1681,35;1681,35
MCFTR;2010-11-15;1697,8;1697,8
MCFTR;2010-11-16;1665,57;1665,57
MCFTR;2010-11-17;1673,52;1673,52
MCFTR;2010-11-18;1693,47;1693,47
MCFTR;2010-11-19;1698,48;1698,48
MCFTR;2010-11-22;1691,52;1691,52
MCFTR;2010-11-23;1676,73;1676,73
MCFTR;2010-11-24;1704,12;1704,12
MCFTR;2010-11-25;1714,31;1714,31
MCFTR;2010-11-26;1708,96;1708,96
MCFTR;2010-11-29;1696,13;1696,13
MCFTR;2010-11-30;1707,99;1707,99
MCFTR;2010-12-01;1747,53;1747,53
MCFTR;2010-12-02;1780,93;1780,93
MCFTR;2010-12-03;1799,68;1799,68
MCFTR;2010-12-06;1824,78;1824,78
MCFTR;2010-12-07;1828,97;1828,97
MCFTR;2010-12-08;1800,25;1800,25
MCFTR;2010-12-09;1811,75;1811,75
MCFTR;2010-12-10;1807,08;1807,08
MCFTR;2010-12-13;1813,74;1813,74
MCFTR;2010-12-14;1817,92;1817,92
MCFTR;2010-12-15;1822,26;1822,26
MCFTR;2010-12-16;1811,29;1811,29
MCFTR;2010-12-17;1818,53;1818,53
MCFTR;2010-12-20;1814,49;1814,49
MCFTR;2010-12-21;1826,19;1826,19
MCFTR;2010-12-22;1835,77;1835,77
MCFTR;2010-12-23;1837,85;1837,85
MCFTR;2010-12-24;1828,35;1828,35
MCFTR;2010-12-27;1814,97;1814,97
MCFTR;2010-12-28;1821,75;1821,75
MCFTR;2010-12-29;1835,77;1835,77
MCFTR;2010-12-30;1847,21;1847,21
MCFTR;2011-01-11;1895,07;1895,07
MCFTR;2011-01-12;1945,37;1945,37
MCFTR;2011-01-13;1934,63;1934,63
MCFTR;2011-01-14;1929,09;1929,09
MCFTR;2011-01-17;1958,86;1958,86
MCFTR;2011-01-18;1951,83;1951,83
MCFTR;2011-01-19;1950,88;1950,88
MCFTR;2011-01-20;1917,1;1917,1
MCFTR;2011-01-21;1932,02;1932,02
MCFTR;2011-01-24;1902,51;1902,51
MCFTR;2011-01-25;1897,58;1897,58
MCFTR;2011-01-26;1931,1;1931,1
MCFTR;2011-01-27;1936,61;1936,61
MCFTR;2011-01-28;1918,34;1918,34
MCFTR;2011-01-31;1905,52;1905,52
MCFTR;2011-02-01;1941,49;1941,49
MCFTR;2011-02-02;1951,96;1951,96
MCFTR;2011-02-03;1934,67;1934,67
MCFTR;2011-02-04;1953,19;1953,19
MCFTR;2011-02-07;1954,05;1954,05
MCFTR;2011-02-08;1912,28;1912,28
MCFTR;2011-02-09;1905,41;1905,41
MCFTR;2011-02-10;1853,94;1853,94
MCFTR;2011-02-11;1895,03;1895,03
MCFTR;2011-02-14;1888,95;1888,95
MCFTR;2011-02-15;1875,18;1875,18
MCFTR;2011-02-16;1887,52;1887,52
MCFTR;2011-02-17;1871,79;1871,79
MCFTR;2011-02-18;1868,69;1868,69
MCFTR;2011-02-21;1894,07;1894,07
MCFTR;2011-02-22;1881,19;1881,19
MCFTR;2011-02-24;1896,91;1896,91
MCFTR;2011-02-25;1932,88;1932,88
MCFTR;2011-02-28;1966,19;1966,19
MCFTR;2011-03-01;1944,73;1944,73
MCFTR;2011-03-02;1952,41;1952,41
MCFTR;2011-03-03;1960,65;1960,65
MCFTR;2011-03-04;1951,95;1951,95
MCFTR;2011-03-05;1969,26;1969,26
MCFTR;2011-03-09;1967,74;1967,74
MCFTR;2011-03-10;1915,27;1915,27
MCFTR;2011-03-11;1902,17;1902,17
MCFTR;2011-03-14;1909,72;1909,72
MCFTR;2011-03-15;1880,7;1880,7
MCFTR;2011-03-16;1885,83;1885,83
MCFTR;2011-03-17;1921,71;1921,71
MCFTR;2011-03-18;1932,44;1932,44
MCFTR;2011-03-21;1938,93;1938,93
MCFTR;2011-03-22;1925,82;1925,82
MCFTR;2011-03-23;1958,14;1958,14
MCFTR;2011-03-24;1985,61;1985,61
MCFTR;2011-03-25;1998,95;1998,95
MCFTR;2011-03-28;2002,75;2002,75
MCFTR;2011-03-29;1977,58;1977,58
MCFTR;2011-03-30;2007,95;2007,95
MCFTR;2011-03-31;2005,73;2005,73
MCFTR;2011-04-01;2038,73;2038,73
MCFTR;2011-04-04;2048,23;2048,23
MCFTR;2011-04-05;2044,02;2044,02
MCFTR;2011-04-06;2057,04;2057,04
MCFTR;2011-04-07;2039,72;2039,72
MCFTR;2011-04-08;2052,6;2052,6
MCFTR;2011-04-11;2041,33;2041,33
MCFTR;2011-04-12;1990,63;1990,63
MCFTR;2011-04-13;2001,57;2001,57
MCFTR;2011-04-14;1970,25;1970,25
MCFTR;2011-04-15;1968,98;1968,98
MCFTR;2011-04-18;1895,66;1895,66
MCFTR;2011-04-19;1941,63;1941,63
MCFTR;2011-04-20;1972,32;1972,32
MCFTR;2011-04-21;1969,24;1969,24
MCFTR;2011-04-22;1984,02;1984,02
MCFTR;2011-04-25;1957,45;1957,45
MCFTR;2011-04-26;1953,41;1953,41
MCFTR;2011-04-27;1929,82;1929,82
MCFTR;2011-04-28;1935,01;1935,01
MCFTR;2011-04-29;1926,38;1926,38
MCFTR;2011-05-03;1870,65;1870,65
MCFTR;2011-05-04;1833,15;1833,15
MCFTR;2011-05-05;1819,19;1819,19
MCFTR;2011-05-06;1859,1;1859,1
MCFTR;2011-05-10;1855,92;1855,92
MCFTR;2011-05-11;1830,09;1830,09
MCFTR;2011-05-12;1803,55;1803,55
MCFTR;2011-05-13;1805,15;1805,15
MCFTR;2011-05-16;1794,92;1794,92
MCFTR;2011-05-17;1779,09;1779,09
MCFTR;2011-05-18;1799,4;1799,4
